"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"PADANG-PADANG ART MARKET","4.7","41","Jl. Labuansait No.72","Kabupaten Badung","Bali","ID",,"+62 822-3040-6091","Toko Suvenir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PADANG-PADANG%20ART%20MARKET&query_place_id=ChIJJTZc9uBF0i0R5Z6_WWlhoIs","Toko Suvenir"
"HB ART MARKET CANGGU","3.5","43","Jl. Munduk Catu","Kabupaten Badung","Bali","ID",,"+62 857-4822-1013","Toko Pakaian","Pusat Perbelanjaan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=HB%20ART%20MARKET%20CANGGU&query_place_id=ChIJnZL5QwA50i0RPf2sB4OiO50","Toko Pakaian"
"Tegallalang art market","5","2","H78H+9CC, Jl. Pakudui","Kabupaten Gianyar","Bali","ID",,"","Pasar",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tegallalang%20art%20market&query_place_id=ChIJQS227m0j0i0RY7xvArS0AUk","Pasar"
"Beraban Art Market","4.7","3","Jl. Pangkung Sari No.2","Kabupaten Badung","Bali","ID",,"+62 812-3811-5752","Taman Komunitas",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Beraban%20Art%20Market&query_place_id=ChIJgzY7bR9H0i0RMG5jl3d7UdA","Taman Komunitas"
"BALI art MARKET","4.4","5","8593+P6H, Jl. Raya Seminyak","Kabupaten Badung","Bali","ID",,"","Toko",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BALI%20art%20MARKET&query_place_id=ChIJ5X5dawBH0i0R-8Gf5h8c26E","Toko"
"Uluwatu Temple Bali View Point","4.6","281",,"Kabupaten Badung","Bali","ID","https://www.uluwatubali.com/","","Dek Observasi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Uluwatu%20Temple%20Bali%20View%20Point&query_place_id=ChIJKXYw47U90i0RiOB1e_QtI5c","Dek Observasi"
"Puspayasa Homestay","4.6","37","I Wayan Madera, Jl. Kelecung Kelod No.33","Kabupaten Tabanan","Bali","ID",,"+62 852-3255-6752","Rumah wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Puspayasa%20Homestay&query_place_id=ChIJ9wdo3J8x0i0RwKCnMR2qnRI","Rumah wisata"
"Pantai Pasut","4.8","69","C2PP+JMH Pantai Pasut, Jalan Raya Pasut","Kabupaten Tabanan","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantai%20Pasut&query_place_id=ChIJOd1ADRox0i0RT13BfixKTuE","Tujuan Wisata"
"Goldcoast ATV & UTV Bali","4.9","322","Jalan Raya Pasut","Kabupaten Tabanan","Bali","ID","http://goldcoastatvbali.com/","+62 811-2222-1882","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Goldcoast%20ATV%20%26%20UTV%20Bali&query_place_id=ChIJC2uhmqgx0i0RvHt7LuWk_T4","Tujuan Wisata"
"Pantai Kelecung","4.7","314","Jl. Pantai Kelating","Kabupaten Tabanan","Bali","ID",,"+62 361 811602","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantai%20Kelecung&query_place_id=ChIJz0q2IXcx0i0R3j7d7kyErCg","Tujuan Wisata"
"Pantai Abian Kapas","4.4","187","Tim. 82162","Kabupaten Tabanan","Bali","ID",,"+62 361 811602","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantai%20Abian%20Kapas&query_place_id=ChIJj1Du_hYx0i0RnqqJat7QFbg","Tujuan Wisata"
"Bali Beach Mansion - Villa with Sea View",,,,"Kabupaten Tabanan","Bali","ID","https://br.bluepillow.com/search/6398fb81c551970d3c75f139?dest=bkng&cat=Villa&lat=-8.5604&lng=115.03318&language=pt","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Beach%20Mansion%20-%20Villa%20with%20Sea%20View&query_place_id=ChIJFds2wBcx0i0R9ESR0WugG_E","Penginapan"
"Abian Kapas Beach House - Villa with Sea View",,,,"Kabupaten Tabanan","Bali","ID","https://br.bluepillow.com/search/662643244338d48a8fc73581?dest=bkng&cat=Villa&lat=-8.55613&lng=115.02788&language=pt","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abian%20Kapas%20Beach%20House%20-%20Villa%20with%20Sea%20View&query_place_id=ChIJE1U17hMx0i0Rl6RXLfqIn0I","Penginapan"
"Abian Kapas Beach House - Villa with Sea View",,,,"Kabupaten Tabanan","Bali","ID","https://www.freecancellations.com/search/F2l0RFFWHHdVXVBdCFhZFVEJDRliQF1D?lat=-8.55613&lng=115.02788&language=de","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abian%20Kapas%20Beach%20House%20-%20Villa%20with%20Sea%20View&query_place_id=ChIJE1U17hMx0i0R-S_Sz343J4Q","Penginapan"
"gebang gading seaside","5","3","C2WH+JM","Kabupaten Tabanan","Bali","ID",,"","Kompleks Apartemen",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=gebang%20gading%20seaside&query_place_id=ChIJ4d5fTgAx0i0R59HVSFu3t40","Kompleks Apartemen"
"Sunnary resto","5","292","Jl. Kelecung kelecung Kelod No.Br","Kabupaten Tabanan","Bali","ID","http://www.sunnary-bali.com/","+62 877-8384-3201","Restoran","Bar","Tempat acara","Restoran Keluarga","Restoran Panekuk",,,,,,"https://www.google.com/maps/search/?api=1&query=Sunnary%20resto&query_place_id=ChIJQVbp9oUv0i0RBGeUooU1loU","Restoran"
"LOA Beach","4.8","18",,,"Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=LOA%20Beach&query_place_id=ChIJJfRhWHpt0i0RAEA9OIneCpY","Pantai"
"Nusa Penida Tour - Atuh Beach","4.6","3887",,"Kabupaten Klungkung","Bali","ID",,"+62 818-793-913","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nusa%20Penida%20Tour%20-%20Atuh%20Beach&query_place_id=ChIJhYE8QJt30i0Rs8qDtRiE1iU","Pantai"
"Secret beach","4.2","942","7CVR+5XF, Jalan secret beach, nusa ceningan, Jl. Sarang Burung","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata","Restoran Bali","Bar","Klub","Vila","Hotel","Titik Pemandangan",,,,"https://www.google.com/maps/search/?api=1&query=Secret%20beach&query_place_id=ChIJFeWaGtxt0i0RSn0OkQbEguk","Tujuan Wisata"
"Sandy Bay Beach","4.3","146","印尼倫邦岸島, Jungutbatu, Nusapenida","Kabupaten Klungkung","Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sandy%20Bay%20Beach&query_place_id=ChIJsyLnurNt0i0REe7Y28yS1wA","Pantai"
"Pandan Beach","4.7","414","Sakti Nusapenida","Kabupaten Klungkung","Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pandan%20Beach&query_place_id=ChIJ8dk4pg5u0i0R80rnQthbaP4","Pantai"
"Suwehan Beach","4.4","504",,"Kabupaten Klungkung","Bali","ID","http://lovenusapenida.com/","+62 822-3617-6345","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Suwehan%20Beach&query_place_id=ChIJk1eBx8950i0R9egCRvj5YiA","Pantai"
"Kutampi Beach","4.4","108","Jl. Pantai","Kabupaten Klungkung","Bali","ID","http://www.nusapenidatraveling.com/","","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kutampi%20Beach&query_place_id=ChIJt4P1kZtz0i0RYIKsGK93o14","Pantai"
"Pantai Mushroom Bay","4.2","615",,,"Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pantai%20Mushroom%20Bay&query_place_id=ChIJv053665t0i0RxxoPPu7PAGo","Pantai"
"Broken Beach","4.6","7615","7F82+R4","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Broken%20Beach&query_place_id=ChIJyy2nId9v0i0RpUc5EjA_2y8","Tujuan Wisata"
"Dream Beach","4.4","727","Lembongan island","Kabupaten Klungkung","Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dream%20Beach&query_place_id=ChIJY7_I3adt0i0R-uL1um1y0_8","Pantai"
"secret beach","4.5","99","Unnamed Road","Kabupaten Klungkung","Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=secret%20beach&query_place_id=ChIJ_c3AfK9t0i0RmllH6l3vWyc","Pantai"
"TOYA PAKEH BEACH","4.3","179",,,"Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TOYA%20PAKEH%20BEACH&query_place_id=ChIJMbWGeGRy0i0RgwZCdRo71Ok","Pantai"
"Pengalon Beach","4","54","Unnamed Road","Kabupaten Karangasem","Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pengalon%20Beach&query_place_id=ChIJGcNOVgsO0i0R7sl5YhLvtX0","Pantai"
"Bakung Beach","3.2","5","Gang Kuda Laut","Kota Denpasar","Bali","ID",,"+62 821-4615-1288","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bakung%20Beach&query_place_id=ChIJXbBUhhp00i0RyTht6lEd6Wc","Pantai"
"Tembeling Beach and Forest","4.5","1942","6FHW+PQG","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tembeling%20Beach%20and%20Forest&query_place_id=ChIJR1f4xHh60i0Rl0PrKWj6JFo","Tujuan Wisata"
"Tamarind Beach","4.2","32",,"Kabupaten Klungkung","Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tamarind%20Beach&query_place_id=ChIJQVfD6JR20i0RJUtAy2BwBp0","Pantai"
"DIAMOND BEACH NUSA PENIDA","4.7","9132",,"Kabupaten Klungkung","Bali","ID","https://www.instagram.com/diamond_beach.nusapenida/","+62 857-3933-2950","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DIAMOND%20BEACH%20NUSA%20PENIDA&query_place_id=ChIJMa53HxZ30i0RjT02sEeHrQ0","Tujuan Wisata"
"Lumangan Beach","4.5","131",,"Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lumangan%20Beach&query_place_id=ChIJHXdLQzlu0i0RpxOPhwHdqi8","Tujuan Wisata"
"Jungutbatu Beach","4.4","308","Gg. Nusa Indah","Kabupaten Klungkung","Bali","ID",,"","Pantai",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jungutbatu%20Beach&query_place_id=ChIJi753Ggtt0i0RgYsuzFwgqTQ","Pantai"
"Song Lambung Beach","4.6","230","pantai song lambung","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Song%20Lambung%20Beach&query_place_id=ChIJkyVhI6Rt0i0R5ZC4E1m2F2M","Tujuan Wisata"
"Air Terjun Guyangan","4.3","1191","6G99+FRR","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Guyangan&query_place_id=ChIJVS_QJn960i0R3Pt_ZCHo0Eo","Tujuan Wisata"
"Seganing Waterfall","4","478","6FQP+JP9","Kabupaten Klungkung","Bali","ID","http://lovenusapenida.com/","+62 822-3617-6345","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Seganing%20Waterfall&query_place_id=ChIJyRJbPTBw0i0RWHRzP86eIv4","Tujuan Wisata"
"Tegenungan Waterfall","4.4","37341",,"Kabupaten Gianyar","Bali","ID",,"","Titik Pemandangan","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tegenungan%20Waterfall&query_place_id=ChIJYQy97hsW0i0RXgxBuN15rsE","Titik Pemandangan"
"Gembleng Waterfall","4.7","2238","Unnamed Road","Kabupaten Karangasem","Bali","ID","https://www.gemblengwaterfall.com/photo","+62 878-6625-2512","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gembleng%20Waterfall&query_place_id=ChIJf30I3WER0i0RIXTOmfe8O-E","Tujuan Wisata"
"Aan secret waterfall","4.7","485",,"Kabupaten Klungkung","Bali","ID",,"+62 857-9282-1748","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Aan%20secret%20waterfall&query_place_id=ChIJGwy2RkwR0i0REpVO8_XJUNI","Tujuan Wisata"
"Sumampan Waterfall","4.5","1420",,"Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata","Penyelenggara aktivitas luar ruangan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sumampan%20Waterfall&query_place_id=ChIJ93viDd0X0i0RokCC4Z_TgDo","Tujuan Wisata"
"Peguyangan waterfall inn","4.9","7","7G5W+9WM","Kabupaten Klungkung","Bali","ID",,"+62 823-4183-5473","Penginapan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Peguyangan%20waterfall%20inn&query_place_id=ChIJPxC-JB5x0i0RHe2_NwHT5Us","Penginapan"
"Kanto Lampo Waterfall","4.3","6942","Jl. Kanto Lampo Waterfall","Kabupaten Gianyar","Bali","ID","https://kantolampo.com/","+62 823-4180-5579","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kanto%20Lampo%20Waterfall&query_place_id=ChIJoQHcmv8X0i0RI6vXSuiyCOo","Tujuan Wisata"
"Guyangan Waterfall Nusa Penida",,,,"Kabupaten Klungkung","Bali","ID",,"","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Guyangan%20Waterfall%20Nusa%20Penida&query_place_id=ChIJg1ncgH1w0i0RbtKXH_LbZZY","Penginapan"
"Tukad cepung waterfall","4.6","5087","Jl. Tembuku","Kabupaten Bangli","Bali","ID","https://linktr.ee/tukadcepungwaterfall","+62 878-6322-0041","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tukad%20cepung%20waterfall&query_place_id=ChIJQ6ocSKAb0i0RP1CIrkak0ws","Tujuan Wisata"
"Suwat Waterfall","4.6","1911","Jl. Pura Dalem No.Desa","Kabupaten Gianyar","Bali","ID","https://suwatwaterfall.com/","+62 857-3904-6295","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Suwat%20Waterfall&query_place_id=ChIJgxNvhqEX0i0R-6U9ogQJ_-k","Tujuan Wisata"
"Tegehan waterfall","4.5","6","Jl. Watu Renggong No.26","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tegehan%20waterfall&query_place_id=ChIJFejEIVAR0i0Rr2rDIT3o2cE","Tujuan Wisata"
"Bandung Waterfall","4.3","620","Jl. Raya Siangan Jl. Mundeh","Kabupaten Gianyar","Bali","ID","https://sites.google.com/view/bandungwaterfall/home","+62 811-394-684","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bandung%20Waterfall&query_place_id=ChIJ79oiX9oX0i0RLtG8sYRZpXo","Tujuan Wisata"
"Goa Rang Reng Waterfall","4.7","1434","Jl. Goa Jl. Rang Reng","Kabupaten Gianyar","Bali","ID",,"+62 877-4401-3566","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Goa%20Rang%20Reng%20Waterfall&query_place_id=ChIJv_tYCBIX0i0Rn_MGS2i_Kpc","Tujuan Wisata"
"Waterfall Inn","4.4","37","Jl. Tirta Bhuana Sari","Kabupaten Klungkung","Bali","ID",,"+62 823-3924-7202","Hotel",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waterfall%20Inn&query_place_id=ChIJi4TcB0Bx0i0RtKpBoI2jSt0","Hotel"
"Temesi Waterfall","4.9","557","Jalan Subak Pengliklikan","Kabupaten Gianyar","Bali","ID","http://www.temesiwaterfall.com/","+62 857-3908-0706","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Temesi%20Waterfall&query_place_id=ChIJp6fBwvIX0i0RuSO3qP1oIhs","Tujuan Wisata"
"Tibumana Waterfall","4.6","2753","Jl. Setra Agung","Kabupaten Bangli","Bali","ID","https://tibumana.wordpress.com/","+62 878-2605-4230","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tibumana%20Waterfall&query_place_id=ChIJ3Q2bdlkX0i0R_eYgl2LfIf0","Tujuan Wisata"
"Air Terjun Dedari","4.7","292","Br Jelekungkang","Kabupaten Bangli","Bali","ID","http://www.adpadabali.co.id/","","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Air%20Terjun%20Dedari&query_place_id=ChIJdZWCjD8X0i0Rxw5cVR_zi-0","Tujuan Wisata"
"Taman Sari Waterfall & Natural Pool","4.7","1670","Jl. Ngenjung Sari","Kabupaten Gianyar","Bali","ID","https://www.facebook.com/tamansari.waterfall","+62 812-3831-0808","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Sari%20Waterfall%20%26%20Natural%20Pool&query_place_id=ChIJQQrhbjUX0i0ReTctOJsyMLo","Tujuan Wisata"
"Cegeng waterfall",,,"FCFW+7HM, Jl. Dawan Kaler","Kabupaten Klungkung","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cegeng%20waterfall&query_place_id=ChIJ1680awAR0i0RawXqwRw_was","Tujuan Wisata"
"Poh Gading Waterfall","4.4","174","C7VQ+XX9 LOKASI PROYEK, Dekat","Kabupaten Gianyar","Bali","ID",,"+62 877-5106-1534","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Poh%20Gading%20Waterfall&query_place_id=ChIJexylZAAX0i0Rdn72sDJWyeg","Tujuan Wisata"
"Blangsinga Waterfall","4.6","729","Banjar Blangsinga, Jl. Raya Blangsinga","Kabupaten Gianyar","Bali","ID","http://blangsingawaterfall.com/","+62 819-1720-3557","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Blangsinga%20Waterfall&query_place_id=ChIJo2FjEYYV0i0R4qbcjGtpSVU","Tujuan Wisata"
"Uma Anyar Waterfall","4.8","1019","Jl. Gading Wani","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Uma%20Anyar%20Waterfall&query_place_id=ChIJvZMjvgkX0i0RsioucYHnf4M","Tujuan Wisata"
"Beji Hill Waterfall","3.6","12",,"Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Beji%20Hill%20Waterfall&query_place_id=ChIJA5wOuto90i0Rrou3TcLO3VM","Tujuan Wisata"
"Tegenungan Waterfalls","4","1","C7FQ+VG3, Jl. Ir. Sutami","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tegenungan%20Waterfalls&query_place_id=ChIJoXqkOQAV0i0R71v5p-a_Q_c","Tujuan Wisata"
"Waterfall Park","4.4","125","Jl. Raya Pengosekan Ubud No.108","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waterfall%20Park&query_place_id=ChIJyT5ATnQ90i0RQW2aNDCc_Ro","Tujuan Wisata"
"ATV Waterfall Bali","5","1","Jl. Raya Silakarang Singapadu Kaler","Kabupaten Gianyar","Bali","ID","https://baliatvrafting.com/","+62 812-4687-517","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ATV%20Waterfall%20Bali&query_place_id=ChIJS5O8XwA90i0RDfatxj8Fxts","Tujuan Wisata"
"Beng beng waterfall","3.3","8","C76C+GFX, Jl. Uma Aya","Kabupaten Gianyar","Bali","ID",,"","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Beng%20beng%20waterfall&query_place_id=ChIJae_qRsk_0i0RiaKy94KpOb4","Tujuan Wisata"
"Jembatan kaca Bali Tegenungan /Bali Glass Bridge Main entrance","4.9","7217","Jl. Ir. Sutami No.6","Kabupaten Gianyar","Bali","ID",,"+62 822-8289-8888","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jembatan%20kaca%20Bali%20Tegenungan%20%2FBali%20Glass%20Bridge%20Main%20entrance&query_place_id=ChIJ0bxnRxwV0i0R8nSLn-cbD74","Tujuan Wisata"
"Sumampan Waterfall Parking Area","4.1","41","Br. Sumampan","Kabupaten Gianyar","Bali","ID",,"+62 361 943554","Tujuan Wisata","Kafe",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sumampan%20Waterfall%20Parking%20Area&query_place_id=ChIJD0byurgX0i0R4Clst1oIVXU","Tujuan Wisata"
"Kemenuh Butterfly Park, Bali","4.5","1554","C7GP+WMJ, Jl. Ir. Sutami","Kabupaten Gianyar","Bali","ID","http://linkttr.ee/kemenuhtourismobject","+62 811-3801-2266","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kemenuh%20Butterfly%20Park%2C%20Bali&query_place_id=ChIJ8yjEyTUX0i0RvzawGaLG6eU","Tujuan Wisata"
"Bukit Lemba","5","1",,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Lemba&query_place_id=ChIJeaHhW9tx0i0RQ6Co23ANJAc","Puncak Gunung"
"Munduk Buluh","4.2","6",,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Munduk%20Buluh&query_place_id=ChIJGxAbQ4UR0i0RHCbBnCMrvUY","Puncak Gunung"
"Bukit Pangkung","5","1",,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Pangkung&query_place_id=ChIJbUJvg5xt0i0RcEm8IGpXxfY","Puncak Gunung"
"Bukit Panda",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Panda&query_place_id=ChIJX_Lvndd20i0RgKvsDVJexQM","Puncak Gunung"
"Bukit Pendem","5","2",,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Pendem&query_place_id=ChIJ5yQWcDJy0i0RsTzyDOtqAvA","Puncak Gunung"
"Bukit Mendaksari",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Mendaksari&query_place_id=ChIJHTOznqNx0i0R-ausu8CgBFo","Puncak Gunung"
"Bukit Dehan",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Dehan&query_place_id=ChIJqW29X_9w0i0RSZi2P6EVrq8","Puncak Gunung"
"The mountain cottage","4.5","38","7FRX+79Q","Kabupaten Klungkung","Bali","ID","https://travellingpedro.com/the-mountain-cottage-klungkung-regency-indonesia","","Hotel",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20mountain%20cottage&query_place_id=ChIJx5sOSGJx0i0RlPsxUReraT8","Hotel"
"Bukit Gede",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Gede&query_place_id=ChIJvUItC0h30i0RtVG8obCoKdo","Puncak Gunung"
"Bukit Maung",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Maung&query_place_id=ChIJsxzurMRw0i0RLoHgNelv0IA","Puncak Gunung"
"Bukit Melangit",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Melangit&query_place_id=ChIJz16DjjR30i0RpSeLhCfWHCk","Puncak Gunung"
"Bukit Menasah",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Menasah&query_place_id=ChIJ8_0j3nF30i0Ruvd1wqwET7c","Puncak Gunung"
"Bukit Emas",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Emas&query_place_id=ChIJQcLt1xRx0i0R2yh8QdTYNpA","Puncak Gunung"
"Bukit Pendem","5","1",,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Pendem&query_place_id=ChIJRW6ixmp30i0RwH1YYKogKXA","Puncak Gunung"
"Bukit Beme",,,,"Kabupaten Klungkung","Bali","ID",,"","Puncak Gunung",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bukit%20Beme&query_place_id=ChIJuZOgtjJw0i0Rs4VYJYMLrZ4","Puncak Gunung"
"Waterfall Restaurant","2","4","Kawasan Wisata Nusa Dua, Kerobokan","Kota Denpasar","Bali","ID",,"+62 361 771102","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Waterfall%20Restaurant&query_place_id=ChIJuTpPJ55A0i0R2N6gOccxwO4","Restoran"
