"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Great Mountain Views","4.4","368","Banjar, Jl. Jangu","Kabupaten Karangasem","Bali","ID","https://www.greatmountainbali.com/","+62 858-5701-3416","Hotel Resor","Vila",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Great%20Mountain%20Views&query_place_id=ChIJ-eabxTUF0i0RgBArhsJxYGs","Hotel Resor"
"Great Mountain Views Nature Resort - Deluxe Triple Room with Mountain view",,,,"Kabupaten Karangasem","Bali","ID","https://br.bluepillow.com/search/594395007c00cb0e643afbd4/42949605?dest=bkng&cat=House&lat=-8.45434&lng=115.48198&language=pt","","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Great%20Mountain%20Views%20Nature%20Resort%20-%20Deluxe%20Triple%20Room%20with%20Mountain%20view&query_place_id=ChIJ493rKEkF0i0RGr83QDpPpR8","Penginapan"
"Sangeh Monkey Forest","4.6","8830","Jl. Raya Sangeh Jl. Brahmana","Kabupaten Badung","Bali","ID",,"+62 851-0302-8181","Taman","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sangeh%20Monkey%20Forest&query_place_id=ChIJo-YhLEkj0i0RwrBdmWw4Fbc","Taman"
"Swaha Retreat & Eco Park Ubud",,,,"Kabupaten Gianyar","Bali","ID",,"","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Swaha%20Retreat%20%26%20Eco%20Park%20Ubud&query_place_id=ChIJIZSKYUwf0i0R842LdlScnR8","Penginapan"
"Taman Kebangsaan","4.5","249","V3WR+FGH, Jl. Surapati","Kabupaten Buleleng","Bali","ID",,"","Taman Hiburan","Taman","Tujuan Wisata",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Kebangsaan&query_place_id=ChIJh4BZ0wea0S0RQSyF5oZSBJg","Taman Hiburan"
"Taman Bung Karno","4.6","1174","V482+626, Jl. Jelantik Gingsir No.3","Kabupaten Buleleng","Bali","ID",,"+62 362 21342","Taman Peringatan","Taman","Taman Hiburan",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Bung%20Karno&query_place_id=ChIJeVF75n2Q0S0R2nx9TxSdNfY","Taman Peringatan"
"Taman Kupu-kupu Bali","4.4","1802","Jl. Batukaru No.76","Kabupaten Tabanan","Bali","ID","https://instagram.com/balibutterflypark?igshid=sppu08qzl6g0","+62 878-6307-5006","Taman Ekologi","Tujuan Wisata",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Kupu-kupu%20Bali&query_place_id=ChIJMaOrTtM60i0RRirULm_EL5s","Taman Ekologi"
"Alun Alun Kota Bangli","4.7","667","Jl. Brigjen Ngurah Rai","Kabupaten Bangli","Bali","ID",,"","Taman Kota","Taman",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alun%20Alun%20Kota%20Bangli&query_place_id=ChIJF7mJCMAZ0i0Rs0osRW-1Ly0","Taman Kota"
"Taman Beji Samuan","4.8","242","G6V6+6VH, Tukad Penet IV Road, Jemeng, Samuan Kawan","Kabupaten Badung","Bali","ID",,"","Tujuan Wisata","Tempat Religius","Pura",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Taman%20Beji%20Samuan&query_place_id=ChIJN9qoL0wj0i0RJYDoRRCpZzQ","Tujuan Wisata"
"Pianna Creative Park","4.9","21","G5HH+WX8","Kabupaten Badung","Bali","ID","https://instagram.com/piannabali?igshid=MzRIODBiNWFIZA==","+62 813-8032-0852","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pianna%20Creative%20Park&query_place_id=ChIJx2ABJUgl0i0RaQmLmfR8JSU","Taman"
"Bongkasa Rice Terrace","4.5","40","F6QF+HQQ, Unnamed Road","Kabupaten Badung","Bali","ID",,"+62 812-3751-1726","Area Rekreasi Alam",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bongkasa%20Rice%20Terrace&query_place_id=ChIJnbgfKOY80i0RBxJlo22zNHg","Area Rekreasi Alam"
"Badung Agro Tecno Park","4.1","33","P65Q+QJ7, Jl. Catur","Kabupaten Badung","Bali","ID",,"+62 821-4650-7998","Tujuan Wisata",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Badung%20Agro%20Tecno%20Park&query_place_id=ChIJNwyYJGyL0S0RbTwHXr-6_Ik","Tujuan Wisata"
"Onyx Park Resort Ubud","4.4","193","Jl. Sri Wedari No.24","Kabupaten Gianyar","Bali","ID","https://onyxparkresort.com/","+62 811-3810-9150","Hotel Resor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Onyx%20Park%20Resort%20Ubud&query_place_id=ChIJw4LWUb8j0i0RrH8p7eebC9s","Hotel Resor"
"Mason Elephant Park Heliport","3.5","8","Jalan Elephant Safari Park Banjar","Kabupaten Gianyar","Bali","ID","http://masonadventures.com/","+62 361 721480","Landasan Helikopter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mason%20Elephant%20Park%20Heliport&query_place_id=ChIJ7XTKH1gf0i0Rjo0rrBMBGEg","Landasan Helikopter"
"LAKE BATUR PARK","5","2","Jl. Jempana No.Desa","Kabupaten Bangli","Bali","ID",,"+62 817-9708-118","Pusat Rekreasi",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=LAKE%20BATUR%20PARK&query_place_id=ChIJ1b5zHob30S0RvLpJPgwDn-8","Pusat Rekreasi"
"Tegallalang Rice Terrace Parking Ground","3.9","99","Br. Tangkup","Kabupaten Gianyar","Bali","ID",,"+62 822-3671-0237","Tujuan Wisata","Tempat Parkir Gratis",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Tegallalang%20Rice%20Terrace%20Parking%20Ground&query_place_id=ChIJPY0dn9gj0i0RALlIdbWFTF8","Tujuan Wisata"
"Car Park Delta Dewata","4.6","14","Delta Dewata, Jl. Raya Andong No.14","Kabupaten Gianyar","Bali","ID",,"","Tempat Parkir",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Car%20Park%20Delta%20Dewata&query_place_id=ChIJH4fmGmg90i0RxYnWjQUseL8","Tempat Parkir"
"Onyx Sauna At Onyx Park Resort Ubud","5","23","Jl. Sri Wedari No.24","Kabupaten Gianyar","Bali","ID",,"+62 811-3810-9150","Sauna",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Onyx%20Sauna%20At%20Onyx%20Park%20Resort%20Ubud&query_place_id=ChIJiZkxeAoj0i0R5RRJNsm9gtY","Sauna"
"Adnyana Park","3.8","5","G5XV+49Q, Jl. Gatotkaca","Kabupaten Badung","Bali","ID",,"+62 361 464646","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Adnyana%20Park&query_place_id=ChIJS4O-334j0i0RwpJDrJcP4qY","Taman"
"PARIN Recreation Park & Yayasan, pasraman Pakusara","4","5","G8HP+HC8","Kabupaten Bangli","Bali","ID",,"+62 812-3738-7494","Taman",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=PARIN%20Recreation%20Park%20%26%20Yayasan%2C%20pasraman%20Pakusara&query_place_id=ChIJY2_Axs0Z0i0RauZ-M2DCFq8","Taman"
"Blahkiuh Riding Park","4.8","8","F6P3+C8P","Kabupaten Badung","Bali","ID",,"","Klub Olahraga",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Blahkiuh%20Riding%20Park&query_place_id=ChIJTSGBLLg90i0RHgjptBga658","Klub Olahraga"
"Gaia-Oasis Mountain Retreat 'Abasan'","4.6","61","V87G+79G, Jalan Raya Singaraja-Amlapura","Kabupaten Buleleng","Bali","ID","http://www.gaia-oasis.com/","+62 362 3436305","Penginapan Dalam Ruangan","Penginapan","Hotel Resor",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gaia-Oasis%20Mountain%20Retreat%20'Abasan'&query_place_id=ChIJL-xNu7ft0S0Rm5fS0jr8SyQ","Penginapan Dalam Ruangan"
"Sang Giri Mountain Tent Resort Bali","4.6","189","Jalan Sang Giri Hills, Jatiluwih Kangin","Kabupaten Tabanan","Bali","ID","http://www.sanggiri.com/","+62 878-6001-3278","Hotel Resor","Vila",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sang%20Giri%20Mountain%20Tent%20Resort%20Bali&query_place_id=ChIJGfNQ08An0i0R3X1JmV6fmwc","Hotel Resor"
"Mountain View Farm","5","4","Jl. Catur","Kabupaten Bangli","Bali","ID","https://mountainviewfarmbali.com/","+62 821-4457-8388","Layanan Pertanian","Perusahaan pengolahan makanan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mountain%20View%20Farm&query_place_id=ChIJiSCh9bKL0S0Rs3vmaF59CB0","Layanan Pertanian"
"Bali Mountain Retreat - Bungalow with Garden View","4.85","6",,"Kabupaten Tabanan","Bali","ID","https://br.bluepillow.com/search/5a84f3547c00cb0e04248f1f/212311806?dest=bkng&cat=House&lat=-8.39456&lng=115.07708&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Mountain%20Retreat%20-%20Bungalow%20with%20Garden%20View&query_place_id=ChIJjU7eYpYo0i0R7_48TSCvleI","Rumah"
"Glebeg Mountain View","5","1","Jl. Banjar Mongan","Kabupaten Tabanan","Bali","ID",,"+62 859-1066-48598","Tempat Istirahat",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Glebeg%20Mountain%20View&query_place_id=ChIJ0y7T4Zkl0i0RFXXHeNWobIA","Tempat Istirahat"
"Bali Mountain Retreat - Deluxe Bungalow with Garden View","4.85","6",,"Kabupaten Tabanan","Bali","ID","https://br.bluepillow.com/search/5a84f3547c00cb0e04248f1f/212311804?dest=bkng&cat=House&lat=-8.39456&lng=115.07708&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Mountain%20Retreat%20-%20Deluxe%20Bungalow%20with%20Garden%20View&query_place_id=ChIJjU7eYpYo0i0RNGb3Z_r-Xm4","Rumah"
"D`Wan Tea Mountain side Villa","4.7","55","J4R7+8RG","Kabupaten Tabanan","Bali","ID",,"","Hotel","Rumah berlibur","Pusat Retret",,,,,,,,"https://www.google.com/maps/search/?api=1&query=D%60Wan%20Tea%20Mountain%20side%20Villa&query_place_id=ChIJEScc1cYn0i0RxI9ElMP-8fs","Hotel"
"Great Mountain Views Nature Resort - Deluxe Double Room with Mountain View","5","8",,"Kabupaten Karangasem","Bali","ID","https://br.bluepillow.com/search/594395007c00cb0e643afbd4/42949604?dest=bkng&cat=House&lat=-8.45434&lng=115.48198&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Great%20Mountain%20Views%20Nature%20Resort%20-%20Deluxe%20Double%20Room%20with%20Mountain%20View&query_place_id=ChIJ493rKEkF0i0RpBD29tbOp20","Rumah"
"Great Mountain Views Nature Resort - Standard Family Room with Garden View","5","8",,"Kabupaten Karangasem","Bali","ID","https://br.bluepillow.com/search/594395007c00cb0e643afbd4/42949606?dest=bkng&cat=House&lat=-8.45434&lng=115.48198&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Great%20Mountain%20Views%20Nature%20Resort%20-%20Standard%20Family%20Room%20with%20Garden%20View&query_place_id=ChIJ493rKEkF0i0RJZeYn3SDcvA","Rumah"
"Great Mountain Views Nature Resort - Superior Double Room with Garden View","5","8",,"Kabupaten Karangasem","Bali","ID","https://br.bluepillow.com/search/594395007c00cb0e643afbd4/42949602?dest=bkng&cat=House&lat=-8.45434&lng=115.48198&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Great%20Mountain%20Views%20Nature%20Resort%20-%20Superior%20Double%20Room%20with%20Garden%20View&query_place_id=ChIJ493rKEkF0i0RcgQgC0JojF0","Rumah"
"Garden house in Mountain","3.7","3","Jl.Laksamana Gg. Yudistira Ds","Kabupaten Buleleng","Bali","ID","https://emilia-recomends-you.eu/garden-house-in-mountain-indonesia","+62 817-9709-724","Hotel",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Garden%20house%20in%20Mountain&query_place_id=ChIJzyX5WZuR0S0R8WiTXsCqfZ4","Hotel"
"Bali Mountain Retreat - Standard Double or Twin Room","4.85","6",,"Kabupaten Tabanan","Bali","ID","https://br.bluepillow.com/search/5a84f3547c00cb0e04248f1f/212311805?dest=bkng&cat=House&lat=-8.39456&lng=115.07708&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Mountain%20Retreat%20-%20Standard%20Double%20or%20Twin%20Room&query_place_id=ChIJjU7eYpYo0i0RXqDbeWR8wtY","Rumah"
"Bella Kita Mountain Retreat & Spa","4.6","80","FFM8+59C, Jl. Bukit Abah","Kabupaten Klungkung","Bali","ID","http://www.bellakita.com/","+62 813-2931-0000","Vila",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bella%20Kita%20Mountain%20Retreat%20%26%20Spa&query_place_id=ChIJ6Xn5Z9ER0i0R3QY3JEcFXXM","Vila"
"Batukaru Mountain Farmstay","4.9","28",,"Kabupaten Tabanan","Bali","ID",,"+62 821-4409-0603","Farmstay",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Batukaru%20Mountain%20Farmstay&query_place_id=ChIJ89HTNvEp0i0RHIA_iqoxn5c","Farmstay"
"Bali Mountain Retreat - Superior Double or Twin Room","4.85","6",,"Kabupaten Tabanan","Bali","ID","https://br.bluepillow.com/search/5a84f3547c00cb0e04248f1f?dest=bkng&cat=House&lat=-8.39456&lng=115.07708&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20Mountain%20Retreat%20-%20Superior%20Double%20or%20Twin%20Room&query_place_id=ChIJjU7eYpYo0i0R0e9Q2PPo3UQ","Rumah"
"Mountain Villa Nature Retreat - Fleur de Vie - Villa",,,,"Kabupaten Tabanan","Bali","ID","https://br.bluepillow.com/search/695e9fe9ac408a6eb70c7cf5?dest=bkng&cat=Villa&lat=-8.28341&lng=115.16325&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mountain%20Villa%20Nature%20Retreat%20-%20Fleur%20de%20Vie%20-%20Villa&query_place_id=ChIJ8dGS5QyJ0S0RJ2G2Kg-buV8","Vila"
"Mountain Healing Villa by Nagisa Bali - Panoramic Villa, 4 Bedrooms, Mountain View","4.6","4",,"Kabupaten Tabanan","Bali","ID",,"","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mountain%20Healing%20Villa%20by%20Nagisa%20Bali%20-%20Panoramic%20Villa%2C%204%20Bedrooms%2C%20Mountain%20View&query_place_id=ChIJEfBq7JOJ0S0R2vNeF7r3vPs","Vila"
"Volcano Terrace Bali - Deluxe King Room with Mountain Lake View","5","8",,"Kabupaten Bangli","Bali","ID","https://br.bluepillow.com/search/59438ce57c00cb0e64364d78/194059906?dest=bkng&cat=House&lat=-8.24649&lng=115.40075&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Volcano%20Terrace%20Bali%20-%20Deluxe%20King%20Room%20with%20Mountain%20Lake%20View&query_place_id=ChIJ5TUFXrj20S0RpCHpG6W98eU","Rumah"
"Besakih Mountain Bike Park - Bali",,,"8 No.361990 115","Kabupaten Karangasem","Bali","ID",,"+62 818-350-101","Park and ride",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Besakih%20Mountain%20Bike%20Park%20-%20Bali&query_place_id=ChIJ742OWMwd0i0R2YEjH9_jVrQ","Park and ride"
"Castle in the sky mountain bliss, Kintamani area - One-Bedroom Villa",,,,"Kabupaten Bangli","Bali","ID","https://br.bluepillow.com/search/681195c86178c7268f2aaffa?dest=bkng&cat=Villa&lat=-8.32147&lng=115.26464&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Castle%20in%20the%20sky%20mountain%20bliss%2C%20Kintamani%20area%20-%20One-Bedroom%20Villa&query_place_id=ChIJT41R3qCK0S0RCL1n6mxxikk","Vila"
"Gaia-Oasis Mountain Abasan - Deluxe Single Room","4.9","8",,"Kabupaten Buleleng","Bali","ID","https://br.bluepillow.com/search/6485d5db7f7e24c1922e0122?dest=bkng&cat=House&lat=-8.14363&lng=115.38493&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gaia-Oasis%20Mountain%20Abasan%20-%20Deluxe%20Single%20Room&query_place_id=ChIJXZdsNg_u0S0RvkJmXj8LLkA","Rumah"
"Hebron Mountain of Prayer","4.2","6","HX9M+56W","Kabupaten Tabanan","Bali","ID",,"+62 812-3623-0136","Kapel Pernikahan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hebron%20Mountain%20of%20Prayer&query_place_id=ChIJC-W7Ppgt0i0RIdv3kN3GErY","Kapel Pernikahan"
"Bali mountain forest cabin - Deluxe Double Room with Balcony","4.9404764","21",,"Kabupaten Tabanan","Bali","ID",,"","Penginapan","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bali%20mountain%20forest%20cabin%20-%20Deluxe%20Double%20Room%20with%20Balcony&query_place_id=ChIJ8bFSCJwo0i0R_7fudxlf7fI","Penginapan"
"Under Hill Bali Kintamani - Villa, Mountain View",,,,"Kabupaten Bangli","Bali","ID","https://br.bluepillow.com/search/69499b390c60a53fb7d82516?dest=nuit&cat=Villa&lat=-8.22504&lng=115.39821&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Under%20Hill%20Bali%20Kintamani%20-%20Villa%2C%20Mountain%20View&query_place_id=ChIJa8Dncknx0S0RYN0tqlKyaPI","Vila"
"Alta Vista Mountain Villa Bali - Villa",,,,"Kabupaten Buleleng","Bali","ID","https://br.bluepillow.com/search/5ad7fd4c7c00cb09c43b6e65/314105402?dest=bkng&cat=Villa&lat=-8.23597&lng=115.1214&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alta%20Vista%20Mountain%20Villa%20Bali%20-%20Villa&query_place_id=ChIJPSZJ5T6P0S0RI59e-P17vlE","Vila"
"Griya De Madya Panoramic Mountain RooftopTop",,,,"Kabupaten Buleleng","Bali","ID","https://br.bluepillow.com/search/67a243b5905c444f2d0d0a44?dest=ago&cat=Vacation+rental+(other)&lat=-8.26591&lng=115.05792&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Griya%20De%20Madya%20Panoramic%20Mountain%20RooftopTop&query_place_id=ChIJk5iImHqG0S0R7P-UeAVt0Ic","Rumah"
"Black Wood Cabin","4.3","62","P9J3+95X","Kabupaten Bangli","Bali","ID",,"+62 822-5810-8168","Kabin perkemahan",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Black%20Wood%20Cabin&query_place_id=ChIJZQgKSQD10S0RU2vhxg4Lgy4","Kabin perkemahan"
"DWan Tea Mountain Side - Deluxe Room with Mountain View","5","8",,"Kabupaten Tabanan","Bali","ID","https://br.bluepillow.com/search/59438ff87c00cb0e64382956/214321805?dest=bkng&cat=House&lat=-8.35917&lng=115.11462&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DWan%20Tea%20Mountain%20Side%20-%20Deluxe%20Room%20with%20Mountain%20View&query_place_id=ChIJD1Qn1cYn0i0RCBIX2uSyoxc","Rumah"
"The Batur Elevation - Double Room with Mountain View","3.6500003","6",,"Kabupaten Bangli","Bali","ID",,"","Apartemen","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Batur%20Elevation%20-%20Double%20Room%20with%20Mountain%20View&query_place_id=ChIJYcuoY0Lx0S0RhUHisevJwYQ","Apartemen"
"Semadi Mountview - Double Room with Mountain View","4.75","8",,"Kabupaten Bangli","Bali","ID","https://br.bluepillow.com/search/6398f18ac551970d3c7500c4/861994302?dest=bkng&cat=House&lat=-8.21763&lng=115.39123&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Semadi%20Mountview%20-%20Double%20Room%20with%20Mountain%20View&query_place_id=ChIJ8c7lJUPx0S0R5afCuG6UIoo","Rumah"
"Bella Kita Mountain Retreat Spa - Standard Villa","5","8",,"Kabupaten Klungkung","Bali","ID","https://br.bluepillow.com/search/5a84fd337c00cb0e042a0559/282001204?dest=bkng&cat=Villa&lat=-8.51709&lng=115.46591&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bella%20Kita%20Mountain%20Retreat%20Spa%20-%20Standard%20Villa&query_place_id=ChIJgTcFaNER0i0ReA5TGku8WUo","Vila"
"Bella Kita Mountain Retreat Spa - Villa with Garden View","5","8",,"Kabupaten Klungkung","Bali","ID","https://br.bluepillow.com/search/5a84fd337c00cb0e042a0559/282001202?dest=bkng&cat=Villa&lat=-8.51709&lng=115.46591&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bella%20Kita%20Mountain%20Retreat%20Spa%20-%20Villa%20with%20Garden%20View&query_place_id=ChIJgTcFaNER0i0RWSyC8pJo5Io","Vila"
"Elevate Bali - Mountain Infinity Pool Villa","5","1",,"Kabupaten Buleleng","Bali","ID","https://br.bluepillow.com/search/6398eb11c551970d3c7474ea/838691703?dest=bkng&cat=Villa&lat=-8.27107&lng=115.08137&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Elevate%20Bali%20-%20Mountain%20Infinity%20Pool%20Villa&query_place_id=ChIJg7gVTheG0S0RKqSNhgU5CA8","Vila"
"Three Mountain Food and Drink","5","2","H4FV+8FW","Kabupaten Tabanan","Bali","ID",,"","Restoran",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Three%20Mountain%20Food%20and%20Drink&query_place_id=ChIJ3afoBFMl0i0RrsZXh6pRFgY","Restoran"
"Alta Vista Mountain Villa Bali - Five-Bedroom Villa",,,,"Kabupaten Buleleng","Bali","ID",,"","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alta%20Vista%20Mountain%20Villa%20Bali%20-%20Five-Bedroom%20Villa&query_place_id=ChIJF8ZI5T6P0S0RCjvhoHmtWyQ","Vila"
"Dukuh Ubud 2BR Mountain Ricefield View 4 - Two-Bedroom Villa",,,,"Kabupaten Gianyar","Bali","ID","https://br.bluepillow.com/search/65ca0f8b671b07d23c6c9879?dest=bkng&cat=Villa&lat=-8.44807&lng=115.24412&language=pt","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dukuh%20Ubud%202BR%20Mountain%20Ricefield%20View%204%20-%20Two-Bedroom%20Villa&query_place_id=ChIJWz125vgi0i0RLhbS0e7gG70","Vila"
"RedDoorz at Volcano Mountain View Kintamani - Standard Double Room",,,,"Kabupaten Bangli","Bali","ID","https://br.bluepillow.com/search/68e3dcf0f93025efadac01ce?dest=nuit&cat=Bed+and+breakfast&lat=-8.22243&lng=115.39501&language=pt","","Rental Akomodasi","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RedDoorz%20at%20Volcano%20Mountain%20View%20Kintamani%20-%20Standard%20Double%20Room&query_place_id=ChIJ87qZyUXx0S0Rz4_lYtiN10k","Rental Akomodasi"
"Hidden Hill - Double Room with Mountain View",,,,"Kabupaten Bangli","Bali","ID","https://br.bluepillow.com/search/6811cb206178c7268f2e6cee?dest=bkng&cat=House&lat=-8.20832&lng=115.38517&language=pt","","Rumah","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hidden%20Hill%20-%20Double%20Room%20with%20Mountain%20View&query_place_id=ChIJewQOcGTx0S0RnLuci_3AVF8","Rumah"
"The National Park Villa with Joglo style villa and Jacuzzi",,,,"Kabupaten Buleleng","Bali","ID","https://www.booking.com/hotel/id/the-national-park-villa-with-joglo-type-villa-and-jacuzzi.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15154813&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15154813_grp-1_gendate-20260426","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20National%20Park%20Villa%20with%20Joglo%20style%20villa%20and%20Jacuzzi&query_place_id=ChIJd3Y9G_du0S0RVyawgXMAAK4","Vila"
"The National Park Villa with Private Pool","5","1",,"Kabupaten Buleleng","Bali","ID","https://www.booking.com/hotel/id/the-national-park-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15142202&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15142202_grp-2_gendate-20260426","","Vila","Persewaan liburan",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=The%20National%20Park%20Villa%20with%20Private%20Pool&query_place_id=ChIJe9JxG_du0S0R1m46HyFI8G4","Vila"
